INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,GM_RA_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
201608,410518,CARPENTER HOURLY RATE,2,1,100.665,100.626,100.626,0.21,1.89,0.21
201608,410602,READY-MIXED FILLER-INT USE,1,1,100.229,100.747,100.229,0.05,0.21,0.05
201608,410607,PAINT BRUSH-2INCH/5CM WIDTH,1,1,96.327,96.956,96.327,0.06,0.28,0.06
201608,410611,DOOR HANDLE-PACK FOR ONE DOOR,2,1,98.516,97.974,97.974,1.75,1.19,1.75
201608,410614,POWER DRILL-HAMMER ACTION,2,1,102.405,101.841,101.841,0.1,0.28,0.1
201608,410619,SOFTWOOD-1.6M-2.4M LENGTH,1,1,104.677,104.28,104.677,0.12,0.56,0.12
201608,410621,VARNISH-CLEAR GLOSS-750ML-1LTR,1,1,99.967,99.881,99.967,0.06,0.28,0.06
201608,410625,SCREWDRIVER,2,1,94.902,93.796,93.796,0.5,0.28,0.5
201608,410629,WALLPAPER PER ROLL,1,1,100.604,101.177,100.604,0.12,0.56,0.12
201608,410631,SHOWER HEAD,2,1,105.791,104.757,104.757,0.21,1.19,0.21
201608,410632,HIRE OF DOMES CARPET CLEANER,1,1,101.103,100.862,101.103,0.1,0.21,0.1
201608,410633,MDF,1,1,97.774,98.456,97.774,0.11,0.49,0.11
201608,410637,CERAMI TILES 15X15-25X50CM BOX,2,1,99.408,98.75,98.75,0.06,0.28,0.06
201608,410638,WOODSCREWS STEEL/ZIN PLATED PK,1,1,100.122,100.787,100.122,0.2,0.49,0.16
201608,410639,PAINT GLOSS/EMUL 750ML-2.5LTR,2,1,97.355,96.851,96.851,0.21,0.7,0.21
201608,410701,DWELLING INSURANCE,2,0,102.537,100.752,100.752,0,4.02,0
201608,410703,GROUND RENT,1,0,104.901,104.901,104.901,0,1.98,0
201608,410801,HOUSE DEPRECIATION,1,0,104.901,104.901,104.901,0,80,0
201608,420101,COAL-HOUSEHOLD BEST QUAL 50KG,1,1,97.111,97.023,97.111,0.7,0.7,0.7
201608,420103,SMOKELESS FUEL 50KG,1,1,98.602,98.482,98.602,0.3,0.3,0.3
201608,420201,ELECTRICITY,1,0,99.789,99.789,99.789,17,20,14
201608,420301,GAS,1,0,95.273,95.273,95.273,15.68,18,12.74
201608,420404,BUTANE GAS,1,0,100,100,100,0.32,0.3,0.26
201608,420405,KEROSENE - 1000L DELIVERED,2,1,119.757,119.066,119.066,1,1.7,1
201608,430101,DOUBLE WARDROBE,2,1,104.387,102.217,102.217,0.8,1.25,0.65
201608,430104,ARMCHAIR -UPHOLSTERED,2,1,104.493,102.763,102.763,0.64,1,0.52
201608,430108,DOUBLE BED-WIDTH APPROX 135CM,2,1,105.001,102.994,102.994,1.12,1.75,0.91
201608,430118,SINK-SINGLE DRAINER 1-1.5 BOWL,2,1,99.227,97.972,97.972,1.12,1.75,0.91
201608,430119,KITCH BASE UNIT WIDTH 800-1000,2,1,96.918,93.386,93.386,1.12,1.75,0.91
201608,430120,COFFEE TABLE,2,1,108.564,106.469,106.469,0.48,0.75,0.39
201608,430122,SINGLE BED-WIDTH 90CM/3FT,2,1,104.483,102.813,102.813,0.96,1.75,0.78
201608,430127,CHEST OF DRAWERS,2,1,104.911,103.231,103.231,0.8,1.25,0.65
201608,430129,DINING ROOM TABLE & 4-6 CHAIRS,2,1,108.241,106.135,106.135,0.96,1.75,0.78
201608,430132,MATTRESS- 3FT/90CM,2,1,105.969,103.002,103.002,0.64,1,0.52
201608,430133,BOOKCASE/FREESTAND SHELV UNIT,2,1,104.029,102.466,102.466,0.8,1.25,0.65
201608,430134,TABLE LAMP,2,1,101.63,99.713,99.713,0.48,0.75,0.39
201608,430135,3 PIECE NON-LEATHER SUITE,2,1,107.84,105.465,105.465,0.8,1.25,0.65
201608,430136,PATIO TABLE & CHAIRS-SEASONAL,2,1,99.596,97.057,97.057,0.32,0.5,0.26
201608,430137,LEATHER SETTEE,2,1,110.919,107.014,107.014,2.4,4,1.95
201608,430138,HOME OFFICE DESK,2,1,97.491,96.348,96.348,0.32,0.5,0.26
201608,430139,KITCH WALL UNIT WIDTH 800-1000,2,1,98.735,94.052,94.052,1.12,1.75,0.91
201608,430140,SOFA BED,2,1,106.071,103.563,103.563,0.64,1,0.52
201608,430206,"CURTAINS READY MADE, SPEC SIZE",2,1,103.929,100.324,100.324,1.26,0.56,1.08
201608,430211,DUVET-DOUBLE TOG 10-13.5,2,1,102.585,101.818,101.818,1.12,0.48,0.96
201608,430216,DUVET COVER,2,1,112.017,106.694,106.694,1.12,0.48,0.96
201608,430224,FITTED BED SHEET,2,1,100.559,98.277,98.277,1.12,0.48,0.96
201608,430226,FLOOR RUG,2,2,97.355,94.542,94.542,0.92,1.12,0.69
201608,430227,LAMINATE FLOORING PER SQ M,2,2,104.085,102.602,102.602,0.4,0.48,0.3
201608,430228,BATH SHEET,2,1,102.983,101.059,101.059,1.26,0.56,1.08
201608,430229,FABRIC ROLLER BLIND 120-180CM,2,1,103.865,101.788,101.788,1.12,0.48,0.96
201608,430230,CARPET -AXMINSTER(MIN 80% WOOL,2,2,102.244,101.713,101.713,0.92,1.12,0.69
201608,430233,CARPET TUFTED 100% MANMADE FIB,2,2,106.495,104.967,104.967,0.88,1.12,0.66
201608,430234,CARPET TUFTED MIN 80% WOOL FIB,2,2,111.672,110.1,110.1,0.88,1.12,0.66
201608,430304,ELECTRIC COOKER,2,1,99.508,99.001,99.001,0.98,0.63,0.84
201608,430307,ELECTRIC KETTLE - 1.5-1.7L,2,1,98.778,98.063,98.063,0.35,0.7,0.3
201608,430317,ELECTRIC IRON,2,1,105.214,103.388,103.388,0.14,0.35,0.12
201608,430321,ELECTRIC RAZOR,2,1,102.495,99.984,99.984,0.69,0.21,0.6
201608,430323,PHONE NT MOBILE(SPEC DIG/ANAL),2,1,99.554,95.729,95.729,0.3,0.14,0.25
201608,430351,ELECTRIC HAIR STYLING APP,2,1,106.93,99.289,99.289,0.92,0.28,0.8
201608,430355,VACUUM CLEANER,2,1,98.838,97.611,97.611,0.42,0.84,0.36
201608,430356,DISH WASHER 12-15 PLACE SET,2,1,100.703,99.435,99.435,0.35,0.21,0.3
201608,430357,SMART PHONE HANDSETS,2,0,90.057,88.703,88.703,0.3,0.77,0.25
201608,430358,ELECTRIC HEATER -SEASONAL,2,1,91.34,90.204,90.204,0.56,0.35,0.48
201608,430359,ELECTRIC COOLING FAN -SEASONAL,2,1,96.591,89.172,89.172,0.21,0.35,0.18
201608,430360,MOBILE PHONE HANDSETS,2,0,107.743,104.667,104.667,0.3,0.21,0.25
201608,430361,WASHING MACH NO DRYER MAX 1800,2,1,98.795,98.194,98.194,1.82,1.12,1.56
201608,430362,FRIDGE/FREEZER SPEC CAPACITIES,2,1,103.286,102.352,102.352,1.4,0.84,1.2
201608,430407,"SMALL SAUCEPAN,MILK",2,1,102.21,100.98,100.98,0.84,0.6,0.7
201608,430409,SCISSORS - HOUSEHOLD,2,1,100.409,99.674,99.674,0.84,0.6,0.7
201608,430413,GAS FIRE,2,2,100.871,100.7,100.7,0.49,0.24,0.42
201608,430414,GAS COOKERS-SPECIFY MAKE & MOD,2,2,93.656,92.292,92.292,0.28,0.16,0.24
201608,430418,PLASTIC FOOD STORAGE CONTAINER,1,1,99.61,98.197,99.61,1.08,0.8,0.9
201608,430419,STAINLESS STEEL CUTLERY SET,2,1,105.08,103.038,103.038,0.3,0.2,0.25
201608,430420,CROCKERY SET;SPECIFY CONTENTS,2,1,102.372,99.971,99.971,0.54,0.4,0.45
201608,430422,PLAIN GLASS TUMBLER,1,1,99.868,101.168,99.868,0.54,0.4,0.45
201608,430423,FRYING PAN 24-30CM,2,1,105.659,104.216,104.216,0.84,0.6,0.7
201608,430503,BALL POINT,1,1,97.954,94.888,97.954,0.85,0.44,0.68
201608,430505,ALUMINIUM COOKING FOIL 300MM,1,1,95.397,96.21,95.397,0.15,0.44,0.12
201608,430507,WASHING UP LIQUID 380-900ML,1,1,98.079,96.599,98.079,0.4,0.44,0.32
201608,430509,HOUSEHOLD CLEANER CREAM/LIQUID,1,1,105.286,106.547,105.286,1,1.1,0.8
201608,430513,DRYCELL BATTERY-PACK OF 4,1,1,101.133,100.879,101.133,0.85,0.55,0.85
201608,430515,PACKET OF ENVELOPES,1,1,100.326,99.134,100.326,0.8,0.44,0.64
201608,430518,REFUSE SACK FROM PACK OF 10-20,1,1,98.799,99.018,98.799,0.4,0.44,0.32
201608,430519,WASHING POWDER - AUTOMATIC,1,1,91.308,92.704,91.308,0.45,0.55,0.36
201608,430524,LIGHT BULB,1,1,97.42,97.837,97.42,0.85,0.55,0.85
201608,430525,CLEAR STICKY TAPE,1,1,98.919,98.813,98.919,0.2,0.44,0.16
201608,430526,GREETINGS CARD; STATE CODE,1,1,99.683,99.618,99.683,0.85,0.44,0.68
201608,430527,A4 PRINTER PAPER (500 REAM),1,1,100.349,100.197,100.349,0.85,0.44,0.68
201608,430529,BLEACH 750ML,1,1,95.683,93.634,95.683,1,1.1,0.8
201608,430530,BLACK INKJET CARTRIDGE,2,1,108.847,108.104,108.104,0.85,0.44,0.68
201608,430531,FABRIC CONDITIONER (500ML-1LT),1,1,96.383,95.791,96.383,0.4,0.44,0.32
201608,430533,KITCHEN ROLL PK OF 2-4 SPECIFY,1,1,97.346,97.394,97.346,0.4,0.44,0.32
201608,430535,SHEET OF WRAPPING PAPER,1,1,98.673,98.656,98.673,0.8,0.44,0.64
201608,430536,TOILET ROLLS,1,1,99.3,99.201,99.3,2.3,1.43,2
201608,430538,DISHWASHER TABLETS PACK 16-45,1,1,88.601,90.785,88.601,0.4,0.44,0.32
201608,430613,DOG FOOD-CAN-385-400GM,1,1,96.012,94.817,96.012,1.04,0.98,0.78
201608,430617,ANIMAL CAGE (E.G FOR GERBIL),2,1,102.85,102.342,102.342,0.24,0.49,0.18
201608,430619,COMPLETE DRY DOG FOOD 1-3KG,1,1,98.082,97.781,98.082,1.04,1.05,0.78
201608,430621,ANNUAL BOOSTER INJECTION,1,2,100.467,100.422,100.467,1.76,0.98,1.32
201608,430622,DOG KENNEL FEES DAILY CHARGE,2,1,102.767,102.642,102.642,1.68,0.98,1.26
201608,430623,SMALL CAGED MAMMAL,2,1,101.461,101.399,101.399,0.48,0.84,0.36
201608,430624,CAT FOOD POUCH-IND-85G-100G,1,1,98.49,98.893,98.49,1.52,1.47,1.14
201608,430625,WILD BIRD SEED PACK 500G-2KG,1,1,100.399,99.933,100.399,0.24,0.21,0.18
201608,440101,DOMESTIC CLEANER HOURLY RATE,2,1,102.56,102.458,102.458,3.04,1.82,2.66
201608,440104,DRY CLEANING-MAN'S SUIT,1,1,101.725,101.569,101.725,0.8,0.56,0.8
201608,440105,DRIVING LESSON 1 HOUR,1,1,101.839,101.798,101.839,0.14,0.98,0.12
201608,440112,ELECTRICAL SERVICE CHARGE,2,0,100,100,100,0.6,0.28,0.6
201608,440113,WINDOW-CLEAN 3-BED SEMI,2,1,102.128,101.978,101.978,1.6,0.98,1.4
201608,440116,WASHING MACHINE REPAIR,2,1,101.457,101.275,101.275,0.4,0.14,0.4
201608,440118,PC REPAIR,2,1,100.6,100.533,100.533,1,0.28,1
201608,440120,CHILD MINDER - HOURLY RATE,1,1,100.61,100.624,100.61,4.48,2.24,3.64
201608,440121,CATERING-50 SET MENU PER HEAD,2,1,100.103,99.826,99.826,0.93,0.7,0.77
201608,440122,HOME DELIVERY CHARGES,2,0,101.307,101.065,101.065,0.6,0.14,0.5
201608,440123,HOME REMOVAL- 1 VAN,2,1,101.497,101.382,101.382,2.16,0.28,1.8
201608,440126,WEEKLY NANNY FEES,2,1,102.129,102.068,102.068,3.36,2.24,2.94
201608,440127,MONTHLY SELF STORAGE FEE,2,1,101.28,100.246,100.246,1.32,0.28,1.1
201608,440128,HOME CARE ASSISTANT HRLY RATE,2,1,103.853,103.615,103.615,2.08,1.82,1.69
201608,440129,PLAYGROUP FEES - PER SESSION,2,1,101.398,100.972,100.972,2.24,0.98,1.82
201608,440131,WATCH BATTERY REPLACEMENT,2,1,100.904,100.745,100.745,0.72,0.14,0.64
201608,440132,MEN'S CLOTHING HIRE- SEE HELP,2,1,101.461,101.337,101.337,0.2,0.14,0.2
201608,440202,ESTATE AGENT FEES (PERCENTAGE),1,0,102.552,102.552,102.552,0,2.43,0
201608,440204,TRADE UNION & PROF ORGS SUBS,1,0,100.261,100.261,100.261,0.84,0.81,0.7
201608,440208,HOUSE CONTENTS INSURANCE,2,0,101.131,98.833,98.833,1.52,3.51,1.52
201608,440218,SRVYRS FEES MORTGAGE VALUATION,1,0,92.808,92.808,92.808,1.32,0.27,1.1
201608,440220,FEE FOR STOPPING A CHEQUE,1,0,95.744,95.744,95.744,0.48,0.27,0.4
201608,440224,DRIVING TEST FEES,1,0,100,100,100,0.14,0.27,0.12
201608,440226,HOME-BUYERS SURVEY-RSDNTL PPTY,2,2,101.238,101.041,101.041,0,0.27,0
201608,440227,FUNERAL-CREMATION,2,2,100.413,100.116,100.116,2.4,0.54,2
201608,440229,BIRTHS DEATHS AND MARRIAGES,1,0,100,100,100,0.12,0.27,0.1
201608,440230,UNI (INTL STUDENT) TUITION,1,0,100,100,100,4.5,0,3.78
201608,440231,PASSPORT FEES,1,0,100,100,100,0.24,0.27,0.2
201608,440232,NURSERY FEES: CHILD 0-4,2,2,102.526,102.426,102.426,1.6,0.81,1.3
201608,440233,NEWSPAPER AD NON TRADE 20 WORD,2,2,103.157,101.252,101.252,1.32,0.27,1.1
201608,440234,BANK OVERDRAFT CHARGES,1,0,100,100,100,1.92,0.27,1.6
201608,440236,UNIT TRUSTS COMM-INITIAL CHG,1,0,100.299,100.299,100.299,1.08,0,0.9
201608,440237,UNIT TRUSTS COMM-ONGOING CHG,1,0,99.801,99.801,99.801,1.08,0,0.9
201608,440239,UK UNIVERSITY TUITION FEES,2,0,100,100,100,11.75,6.21,9.87
201608,440240,BASIC WILL FOR A SINGLE PERSON,2,2,105.551,104.721,104.721,1.32,0.27,1.1
201608,440241,STOCKBROKER COMMISSION FEE,1,0,99.803,99.803,99.803,2.16,0,1.8
201608,440246,PET INSURANCE,2,0,103.034,102.648,102.648,0.63,0.81,0.42
201608,440247,BANKER'S DRAFT,1,0,100,100,100,0.48,0.27,0.4
201608,440248,DIFFERENT ATM CHARGES,1,2,100,100,100,0.48,0.27,0.4
201608,440249,HOUSE CONVEYANCING,2,1,102.939,102.729,102.729,0,0.81,0
201608,440250,PACKAGED CURRENT ACCOUNTS,1,2,100.62,100.62,100.62,0.84,0.27,0.7
201608,440251,OPEN UNIVERSITY FEES,1,0,100,100,100,0,0,0
201608,440252,MONEY TRANSFERS,1,0,100,100,100,0.48,0.27,0.4
201608,440254,HOURLY RATE FOR SOLICITOR,2,1,101.392,101.288,101.288,1.32,0.27,1.1
201608,440255,CREDIT CARD FEES,1,0,99.118,99.118,99.118,1.92,0.27,1.6
201608,440256,MORTGAGE ARRANGEMENT FEES,1,0,95.413,95.413,95.413,1.08,0.27,0.9
201608,440257,HOUSEHLD SERVICES MAINT POLICY,2,0,104.331,102.943,102.943,0.48,1.08,0.48
201608,440258,DATING AGENCY FEES,2,0,100,100,100,1.2,0.27,1
201608,440301,POSTAGE CHARGES,1,0,101.514,101.514,101.514,2,1,1
201608,440401,TELEPHONE CHARGES,1,0,106.71,106.71,106.71,1.5,1.5,1.25
201608,440402,MOBILE PHONE CHARGES,1,0,99.181,99.181,99.181,10.5,9.75,8.75
201608,440403,CABLE TELEPHONES,1,0,105.66,105.66,105.66,0.6,0.5,0.5
201608,440405,DIRECTORY ENQUIRIES,1,0,102.82,102.82,102.82,0.3,0.25,0.25
201608,440406,SUBSCRIPTION TO INTERNET,1,0,102.564,101.865,101.865,0.6,0.75,0.5
201608,440408,MOBILE PHONE APPLICATIONS,1,0,103.811,106.739,106.739,0.9,0.75,0.75
201608,440409,BUNDLED TELECOMS SERVICES,1,0,104.766,104.766,104.766,14.4,11.5,12
201608,510101,MENS SUIT-READY MADE,2,1,105.405,102.557,102.557,1.62,0.9,1.35
201608,510104,MENS JACKET/COAT,2,1,105.683,98.746,98.746,1.08,0.72,0.9
201608,510106,MENS JEANS,2,1,102.024,99.316,99.316,1.08,0.72,0.9
201608,510108,MEN'S JUMPER-KNITTED,2,1,108.504,103.349,103.349,0.54,0.45,0.45
201608,510109,MEN'S FORMAL SHIRT-LONG SLEEVE,2,1,103.43,100.71,100.71,1.08,0.63,0.9
201608,510113,MENS CASUAL S/SLEEVE TOP,2,1,105.781,97.885,97.885,1.08,0.45,0.9
201608,510117,MEN'S FORMAL RDY-MADE TROUSERS,2,1,104.776,101.091,101.091,0.54,0.27,0.45
201608,510118,MEN'S CASUAL TROUSERS,2,1,103.53,100.246,100.246,1.08,0.63,0.9
201608,510120,MEN'S JUMPER OR SWEATSHIRT,2,1,110.453,104.151,104.151,1.08,0.54,0.9
201608,510122,MEN'S TRACKSUIT/JOGGIN BOTTOMS,2,1,98.994,96.661,96.661,0.54,0.45,0.45
201608,510124,MENS SHORTS NOT SWIMWEAR,2,1,100.831,94.501,94.501,0.54,0.36,0.45
201608,510126,MENS BRANDED T-SHIRT,2,1,102.912,100.503,100.503,1.08,0.54,0.9
201608,510127,MENS OFFICIAL FOOTBALL SHIRT,2,1,115.914,108.928,108.928,0.54,0.36,0.45
201608,510128,MEN'S BRANDED SPORT SWEATSHIRT,2,1,105.811,101.361,101.361,0.54,0.45,0.45
201608,510130,MENS 3/4 TO FULL LENGTH COAT,2,1,100.381,93.116,93.116,1.08,0.54,0.9
201608,510131,MENS CASUAL SHIRT,2,1,96.594,91.417,91.417,0.54,0.45,0.45
201608,510132,MEN'S T-SHIRT SHORT SLEEVED,2,1,96.68,90.143,90.143,1.08,0.54,0.9
201608,510206,WOMENS BLOUSE/SHIRT 1,2,1,112.26,101.082,101.082,1.08,0.45,0.9
201608,510208,WOMEN'S FORMAL JACKET,2,1,103.537,94.313,94.313,1.08,0.75,0.9
201608,510212,WOMEN'S JUMPER,2,1,110.456,101.277,101.277,1.08,0.75,0.9
201608,510215,WOMENS BASIC PLAIN T-SHIRT,2,1,103.421,96.705,96.705,1.08,0.75,0.9
201608,510219,WOMEN'S CASUAL OUTER JACKET,2,1,109.279,98.936,98.936,1.62,1.05,1.35
201608,510223,WOMEN'S LONG SLV TOP-NT BLOUSE,2,1,120.331,107.842,107.842,1.08,0.6,0.9
201608,510233,WOMEN'S CARDIGAN,2,1,104.425,96.062,96.062,1.62,1.05,1.35
201608,510235,WOMEN'S TROUSERS-CASUAL,2,1,113.356,100.288,100.288,1.08,0.6,0.9
201608,510236,WOMEN'S TROUSERS-FORMAL,2,1,107.112,100.573,100.573,2.16,1.2,1.8
201608,510237,WOMEN'S SKIRT: CASUAL,2,1,112.965,101.078,101.078,0.54,0.3,0.45
201608,510238,WOMEN'S SKIRT: WORK/FORMAL,2,1,100.963,91.868,91.868,1.62,0.9,1.35
201608,510244,WOMEN'S VEST/STRAPPY TOP,2,1,119.917,107.94,107.94,0.54,0.3,0.45
201608,510245,WOMENS DRESS -CASUAL/FORMAL,2,1,116.737,104.215,104.215,1.62,0.9,1.35
201608,510246,WOMENS SHORT SLEEVE SPORTS TOP,2,1,119.384,106.52,106.52,0.54,0.45,0.45
201608,510248,WOMEN'S JEANS- OWN BRAND,2,1,107.418,102.696,102.696,0.54,0.45,0.45
201608,510249,WOMEN'S JEANS- BRANDED,2,1,111.07,107.241,107.241,0.54,0.45,0.45
201608,510250,WOMEN'S COAT - SEE HELP SCREEN,2,1,99.078,92.461,92.461,1.08,0.75,0.9
201608,510252,WOMEN'S CASUAL TROUSERS 2,2,1,109.326,97.841,97.841,1.08,0.6,0.9
201608,510254,WOMENS SPORTSWEAR SHORTS,2,1,105.523,101.504,101.504,0.54,0.3,0.45
201608,510255,WOMEN'S SWIMWEAR,2,1,105.698,99.826,99.826,0.54,0.15,0.45
201608,510256,WOMEN'S SHOWERPROOF JACKET,2,1,100.215,95.94,95.94,1.08,0.75,0.9
201608,510257,WOMENS BLOUSE / SHIRT 2,2,1,103.856,94.833,94.833,0.54,0.45,0.45
201608,510258,WOMENS LEGGINGS FULL LENGTH,2,1,95.119,87.757,87.757,0.54,0.45,0.45
201608,510259,WOMENS SHORT SLEEVE FORMAL TOP,2,1,112.004,99.727,99.727,1.08,0.6,0.9
201608,510324,TROUSERS  FOR SCHOOL 5-13 YRS,2,1,102.101,96.39,96.39,0.54,0.4,0.45
201608,510328,BOYS JEANS (5-13 YEARS),2,1,100.704,97.555,97.555,1.08,0.4,0.9
201608,510330,BABYGRO OR SLEEPSUIT,2,1,99.286,96.049,96.049,0.54,0.4,0.45
201608,510336,GIRLS SKIRT FOR SCHOOL 5-13YRS,2,1,106.637,102.113,102.113,0.54,0.4,0.45
201608,510340,GIRLS FASHION TOP 12-13 YEARS,2,1,91.146,86.769,86.769,1.08,0.4,0.9
201608,510341,CHILDS TROUSERS (18MTHS-4YR),2,1,101.627,94.195,94.195,1.08,0.4,0.9
201608,510344,GIRLS TROUSERS NOT DENIM 5-13,2,1,112.496,106.096,106.096,0.54,0.4,0.45
201608,510346,CHILDS JUMPER,2,1,97.138,91.708,91.708,1.08,0.4,0.9
201608,510347,GIRLS JACKET (5-13 YEARS),2,1,99.722,90.938,90.938,0.54,0.4,0.45
201608,510348,BOYS T-SHIRT 3-13 YEARS,2,1,108.802,102.143,102.143,0.54,0.4,0.45
201608,510402,MEN'S PANTS/BOXER SHORTS,2,1,101.689,100.47,100.47,0.54,0.4,0.45
201608,510405,WOMEN'S NIGHTDRESS/PYJAMAS,2,1,97.721,93.324,93.324,1.08,0.5,0.9
201608,510406,WOMEN'S PANTS,2,1,104.782,102.375,102.375,1.08,0.5,0.9
201608,510407,"BRA, CUP SIZE A-D RANGE",2,1,99.338,96.155,96.155,1.08,0.5,0.9
201608,510410,CHILDS PYJAMAS 18MTHS-13YEARS,2,1,102.434,98.603,98.603,0.54,0.25,0.45
201608,510411,CHILDS PANTS 1PR 18MTHS-13YRS,1,1,107.693,106.181,107.693,0.54,0.25,0.45
201608,510413,MEN'S SOCKS,2,1,98.871,98.328,98.328,0.54,0.4,0.45
201608,510415,WOMEN'S TIGHTS,2,1,96.453,94.521,94.521,1.08,0.5,0.9
201608,510416,CHILDS SOCKS 1 PR UK 3-6.5,1,1,102.097,100.688,102.097,0.54,0.25,0.45
201608,510419,MEN'S TIE,2,1,104.096,102.055,102.055,1.98,0.5,1.65
201608,510429,KNITTING WOOL-DOUBLE KNIT-100G,1,1,97.897,96.838,97.897,1.68,0.4,1.4
201608,510432,LADY'S SCARF,2,1,105.321,95.977,95.977,2.34,0.55,1.95
201608,510501,MEN'S SHOE FORMAL STYLE,2,1,100.346,98.253,98.253,0.5,0.4,0.45
201608,510506,WOMEN'S SANDALS,2,1,99.027,91.548,91.548,0.6,0.48,0.54
201608,510507,BOY'S SHOES,2,1,103.23,101.066,101.066,0.4,0.32,0.36
201608,510508,GIRL'S SHOES SCHOOL,2,1,102.172,100.317,100.317,0.4,0.32,0.36
201608,510515,MEN'S SHOE CASUAL STYLE,2,1,103.239,101.03,101.03,0.6,0.48,0.54
201608,510516,MEN'S TRAINING SHOE-SPORTSWEAR,2,1,107.505,105.322,105.322,1.3,1.04,1.17
201608,510517,WOMEN'S TRAINING SHOES,2,1,102.953,98.003,98.003,0.7,0.56,0.63
201608,510528,CHILD'S TRAINERS-SPORTS,2,1,105.515,102.394,102.394,0.9,0.72,0.81
201608,510529,WOMANS BOOTS,2,1,102.833,99.176,99.176,0.6,0.48,0.54
201608,510530,"WOMEN'S SHOES-FLAT MAX 1"" HEEL",2,1,99.033,94.539,94.539,1,0.8,0.9
201608,510533,WOMENS SHOE,2,1,100.68,95.781,95.781,1.1,0.88,0.99
201608,510534,WALKING/HIKING BOOT,2,1,104.012,102.648,102.648,1.1,0.88,0.99
201608,510535,CANVAS FASHION ADULT SHOE/TRAI,2,1,104.699,99.798,99.798,0.8,0.64,0.72
201608,520103,LADY'S UMBRELLA -FOLDING,2,1,100.918,99.871,99.871,0.56,0.24,0.48
201608,520106,"9CT GOLD CHAIN 18-20""/46-51CM",2,1,100.94,99.658,99.658,1.44,0.72,1.28
201608,520109,LADIES HAND/SHLDER BAG,2,1,98.7,95.504,95.504,2.03,0.84,1.74
201608,520118,FLOWER VASE,2,2,101.678,99.813,99.813,1.02,0.84,0.85
201608,520123,EARRINGS- FASHION,2,1,108,101.801,101.801,0.45,0.24,0.4
201608,520130,SOLID GOLD RING 9CT,2,1,104.689,103.965,103.965,0.99,0.48,0.88
201608,520131,GENT'S WATCH- ANALOGUE FACE,2,1,100.89,99.721,99.721,1.62,0.84,1.44
201608,520132,WALL HANGING MIRROR UPTO 1.5M,2,2,106.485,103.718,103.718,0.48,0.84,0.39
201608,520134,LUGGAGE TROLLEY CASE - 60-70CM,2,1,99.136,96.436,96.436,1.96,0.84,1.68
201608,520135,DIAMOND SOLITAIRE RING,2,1,102.043,100.524,100.524,2.34,1.2,2.08
201608,520136,PHOTO FRAME,2,1,99.855,97.622,97.622,1.75,0.84,1.5
201608,520137,STERLING SILVER EARRINGS,2,1,104.105,102.248,102.248,0.72,0.36,0.64
201608,520138,SPECTACLE FRAMES WITH LENSE,2,1,100.297,100.086,100.086,2.35,1.56,1.88
201608,520139,DAILY DISPOSABLE SOFT LENSES,2,1,100.104,100.02,100.02,1.95,1.32,1.56
201608,520140,NECKLACE FASHION APX 16/20 INS,2,1,107.357,101.539,101.539,0.72,0.36,0.64
201608,520141,MOBILE PHONE ACCESSORY,2,1,102.449,99.934,99.934,0.3,0.48,0.25
201608,520202,INDIGESTION TABLETS 16-24 PACK,1,1,99.9,99.983,99.9,1.36,0.45,1.19
201608,520206,TAMPONS-PACK OF 10-20,1,1,98.262,97.958,98.262,1.61,0.9,1.4
201608,520207,NHS PRESCRIPTION CHARGES,1,0,102.439,102.439,102.439,1.36,0.45,1.19
201608,520209,TOOTHPASTE (SPECIFY SIZE),1,1,101.257,101.589,101.257,1.61,0.9,1.4
201608,520213,TISSUES-LARGE SIZE BOX,1,1,96.341,96.868,96.341,1.61,0.9,1.4
201608,520215,MOISTURISER FACIAL 50-150ML,2,1,97.745,95.168,95.168,0.92,0.6,0.8
201608,520216,DEODORANT (50-250ML),1,1,96.949,98.609,96.949,0.92,0.6,0.8
201608,520219,"DISP NAPPIES, SPEC TYPE, 20-60",1,1,94.327,93.542,94.327,1.15,0.6,1
201608,520222,MULTI-VITAMINS CAPSULES/TABLET,1,1,103.254,103.619,103.254,1.28,0.45,1.12
201608,520223,MASCARA,2,1,100.571,100.153,100.153,0.92,0.6,0.8
201608,520226,SHAMPOO-250-400ML,1,1,92.132,92.682,92.132,0.46,0.3,0.4
201608,520227,PAIN KILLER TABLETS-16-24 PACK,1,1,100.781,101.135,100.781,1.36,0.45,1.19
201608,520228,PLASTERS-20-40 PACK,1,1,96.892,97.845,96.892,0.35,0.45,0.28
201608,520230,CONDOMS PACK OF 3-14,2,1,98.601,97.816,97.816,0.35,0.45,0.28
201608,520234,PERFUME/EUD DE TOILETTE,2,1,99.796,98.361,98.361,0.92,0.6,0.8
201608,520235,SUNSCREEN - SPEC SIZE/SPF,2,1,88.969,87.075,87.075,0.92,0.6,0.8
201608,520236,WOMENS HAIR COLOURANT 60-140ML,1,1,99.065,99.054,99.065,0.46,0.3,0.4
201608,520237,HAIR GEL 150-200ML,1,1,95.556,95.509,95.556,0.46,0.3,0.4
201608,520238,SHOWER GEL 150-250ML,1,1,102.581,102.9,102.581,0.69,0.3,0.6
