INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,GM_RA_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
201607,410518,CARPENTER HOURLY RATE,2,1,100.614,100.576,100.576,0.21,1.89,0.21
201607,410602,READY-MIXED FILLER-INT USE,1,1,99.403,99.837,99.403,0.05,0.21,0.05
201607,410607,PAINT BRUSH-2INCH/5CM WIDTH,1,1,96.33,97.27,96.33,0.06,0.28,0.06
201607,410611,DOOR HANDLE-PACK FOR ONE DOOR,2,1,99.718,99.487,99.487,1.75,1.19,1.75
201607,410614,POWER DRILL-HAMMER ACTION,2,1,102.138,101.509,101.509,0.1,0.28,0.1
201607,410619,SOFTWOOD-1.6M-2.4M LENGTH,1,1,104.887,104.544,104.887,0.12,0.56,0.12
201607,410621,VARNISH-CLEAR GLOSS-750ML-1LTR,1,1,99.666,99.585,99.666,0.06,0.28,0.06
201607,410625,SCREWDRIVER,2,1,96.16,95.334,95.334,0.5,0.28,0.5
201607,410629,WALLPAPER PER ROLL,1,1,101.846,101.797,101.846,0.12,0.56,0.12
201607,410631,SHOWER HEAD,2,1,102.443,101.499,101.499,0.21,1.19,0.21
201607,410632,HIRE OF DOMES CARPET CLEANER,1,1,100.465,100.114,100.465,0.1,0.21,0.1
201607,410633,MDF,1,1,98.832,99.38,98.832,0.11,0.49,0.11
201607,410637,CERAMI TILES 15X15-25X50CM BOX,2,1,99.169,98.429,98.429,0.06,0.28,0.06
201607,410638,WOODSCREWS STEEL/ZIN PLATED PK,1,1,99.975,100.676,99.975,0.2,0.49,0.16
201607,410639,PAINT GLOSS/EMUL 750ML-2.5LTR,2,1,97.785,97.336,97.336,0.21,0.7,0.21
201607,410701,DWELLING INSURANCE,2,0,100.513,99.118,99.118,0,4.02,0
201607,410703,GROUND RENT,1,0,103.892,103.892,103.892,0,1.98,0
201607,410801,HOUSE DEPRECIATION,1,0,103.892,103.892,103.892,0,80,0
201607,420101,COAL-HOUSEHOLD BEST QUAL 50KG,1,1,96.962,96.839,96.962,0.7,0.7,0.7
201607,420103,SMOKELESS FUEL 50KG,1,1,98.607,98.488,98.607,0.3,0.3,0.3
201607,420201,ELECTRICITY,1,0,99.789,99.789,99.789,17,20,14
201607,420301,GAS,1,0,95.273,95.273,95.273,15.68,18,12.74
201607,420404,BUTANE GAS,1,0,100,100,100,0.32,0.3,0.26
201607,420405,KEROSENE - 1000L DELIVERED,2,1,121.961,121.506,121.506,1,1.7,1
201607,430101,DOUBLE WARDROBE,2,1,99.945,98.812,98.812,0.8,1.25,0.65
201607,430104,ARMCHAIR -UPHOLSTERED,2,1,100.08,98.334,98.334,0.64,1,0.52
201607,430108,DOUBLE BED-WIDTH APPROX 135CM,2,1,101.559,100.407,100.407,1.12,1.75,0.91
201607,430118,SINK-SINGLE DRAINER 1-1.5 BOWL,2,1,98.279,97.283,97.283,1.12,1.75,0.91
201607,430119,KITCH BASE UNIT WIDTH 800-1000,2,1,96.903,94.035,94.035,1.12,1.75,0.91
201607,430120,COFFEE TABLE,2,1,104.135,102.412,102.412,0.48,0.75,0.39
201607,430122,SINGLE BED-WIDTH 90CM/3FT,2,1,101.997,101.142,101.142,0.96,1.75,0.78
201607,430127,CHEST OF DRAWERS,2,1,101.06,99.499,99.499,0.8,1.25,0.65
201607,430129,DINING ROOM TABLE & 4-6 CHAIRS,2,1,106.023,103.513,103.513,0.96,1.75,0.78
201607,430132,MATTRESS- 3FT/90CM,2,1,101.595,99.973,99.973,0.64,1,0.52
201607,430133,BOOKCASE/FREESTAND SHELV UNIT,2,1,100.787,99.366,99.366,0.8,1.25,0.65
201607,430134,TABLE LAMP,2,1,98.155,95.682,95.682,0.48,0.75,0.39
201607,430135,3 PIECE NON-LEATHER SUITE,2,1,100.11,98.055,98.055,0.8,1.25,0.65
201607,430136,PATIO TABLE & CHAIRS-SEASONAL,2,1,109.117,107.052,107.052,0.32,0.5,0.26
201607,430137,LEATHER SETTEE,2,1,103.967,101.494,101.494,2.4,4,1.95
201607,430138,HOME OFFICE DESK,2,1,97.031,96.008,96.008,0.32,0.5,0.26
201607,430139,KITCH WALL UNIT WIDTH 800-1000,2,1,96.697,93.986,93.986,1.12,1.75,0.91
201607,430140,SOFA BED,2,1,99.94,98.297,98.297,0.64,1,0.52
201607,430206,"CURTAINS READY MADE, SPEC SIZE",2,1,104.824,101.911,101.911,1.26,0.56,1.08
201607,430211,DUVET-DOUBLE TOG 10-13.5,2,1,101.612,100.802,100.802,1.12,0.48,0.96
201607,430216,DUVET COVER,2,1,105.602,100.538,100.538,1.12,0.48,0.96
201607,430224,FITTED BED SHEET,2,1,97.029,95.83,95.83,1.12,0.48,0.96
201607,430226,FLOOR RUG,2,2,94.604,92.639,92.639,0.92,1.12,0.69
201607,430227,LAMINATE FLOORING PER SQ M,2,2,103.806,102.377,102.377,0.4,0.48,0.3
201607,430228,BATH SHEET,2,1,97.898,96.018,96.018,1.26,0.56,1.08
201607,430229,FABRIC ROLLER BLIND 120-180CM,2,1,104.986,102.901,102.901,1.12,0.48,0.96
201607,430230,CARPET -AXMINSTER(MIN 80% WOOL,2,2,102.716,102.314,102.314,0.92,1.12,0.69
201607,430233,CARPET TUFTED 100% MANMADE FIB,2,2,102.59,101.766,101.766,0.88,1.12,0.66
201607,430234,CARPET TUFTED MIN 80% WOOL FIB,2,2,110.266,108.839,108.839,0.88,1.12,0.66
201607,430304,ELECTRIC COOKER,2,1,99.24,98.779,98.779,0.98,0.63,0.84
201607,430307,ELECTRIC KETTLE - 1.5-1.7L,2,1,103.43,102.649,102.649,0.35,0.7,0.3
201607,430317,ELECTRIC IRON,2,1,96.951,94.977,94.977,0.14,0.35,0.12
201607,430321,ELECTRIC RAZOR,2,1,105.544,102.744,102.744,0.69,0.21,0.6
201607,430323,PHONE NT MOBILE(SPEC DIG/ANAL),2,1,100.297,96.321,96.321,0.3,0.14,0.25
201607,430351,ELECTRIC HAIR STYLING APP,2,1,102.192,95.441,95.441,0.92,0.28,0.8
201607,430355,VACUUM CLEANER,2,1,96.683,94.703,94.703,0.42,0.84,0.36
201607,430356,DISH WASHER 12-15 PLACE SET,2,1,99.16,98.149,98.149,0.35,0.21,0.3
201607,430357,SMART PHONE HANDSETS,2,0,90.311,89.091,89.091,0.3,0.77,0.25
201607,430358,ELECTRIC HEATER -SEASONAL,2,1,91.142,90.008,90.008,0.56,0.35,0.48
201607,430359,ELECTRIC COOLING FAN -SEASONAL,2,1,103.734,97.126,97.126,0.21,0.35,0.18
201607,430360,MOBILE PHONE HANDSETS,2,0,101.414,98.351,98.351,0.3,0.21,0.25
201607,430361,WASHING MACH NO DRYER MAX 1800,2,1,98.901,98.443,98.443,1.82,1.12,1.56
201607,430362,FRIDGE/FREEZER SPEC CAPACITIES,2,1,102.807,101.931,101.931,1.4,0.84,1.2
201607,430407,"SMALL SAUCEPAN,MILK",2,1,98.458,96.9,96.9,0.84,0.6,0.7
201607,430409,SCISSORS - HOUSEHOLD,2,1,99.935,99.262,99.262,0.84,0.6,0.7
201607,430413,GAS FIRE,2,2,101.211,101.008,101.008,0.49,0.24,0.42
201607,430414,GAS COOKERS-SPECIFY MAKE & MOD,2,2,101.601,100.841,100.841,0.28,0.16,0.24
201607,430418,PLASTIC FOOD STORAGE CONTAINER,1,1,94.417,94.427,94.417,1.08,0.8,0.9
201607,430419,STAINLESS STEEL CUTLERY SET,2,1,105.057,103.512,103.512,0.3,0.2,0.25
201607,430420,CROCKERY SET;SPECIFY CONTENTS,2,1,97.002,94.958,94.958,0.54,0.4,0.45
201607,430422,PLAIN GLASS TUMBLER,1,1,96.079,97.74,96.079,0.54,0.4,0.45
201607,430423,FRYING PAN 24-30CM,2,1,101.458,99.23,99.23,0.84,0.6,0.7
201607,430503,BALL POINT,1,1,100.244,99.87,100.244,0.85,0.44,0.68
201607,430505,ALUMINIUM COOKING FOIL 300MM,1,1,96.633,97.01,96.633,0.15,0.44,0.12
201607,430507,WASHING UP LIQUID 380-900ML,1,1,97.885,96.376,97.885,0.4,0.44,0.32
201607,430509,HOUSEHOLD CLEANER CREAM/LIQUID,1,1,106.593,105.012,106.593,1,1.1,0.8
201607,430513,DRYCELL BATTERY-PACK OF 4,1,1,97.838,97.344,97.838,0.85,0.55,0.85
201607,430515,PACKET OF ENVELOPES,1,1,100.191,99.717,100.191,0.8,0.44,0.64
201607,430518,REFUSE SACK FROM PACK OF 10-20,1,1,98.881,99.159,98.881,0.4,0.44,0.32
201607,430519,WASHING POWDER - AUTOMATIC,1,1,93.178,94.02,93.178,0.45,0.55,0.36
201607,430524,LIGHT BULB,1,1,98.032,97.512,98.032,0.85,0.55,0.85
201607,430525,CLEAR STICKY TAPE,1,1,99.712,99.887,99.712,0.2,0.44,0.16
201607,430526,GREETINGS CARD; STATE CODE,1,1,99.834,99.796,99.834,0.85,0.44,0.68
201607,430527,A4 PRINTER PAPER (500 REAM),1,1,100.44,100.37,100.44,0.85,0.44,0.68
201607,430529,BLEACH 750ML,1,1,95.638,93.718,95.638,1,1.1,0.8
201607,430530,BLACK INKJET CARTRIDGE,2,1,107.918,107.381,107.381,0.85,0.44,0.68
201607,430531,FABRIC CONDITIONER (500ML-1LT),1,1,94.526,95.433,94.526,0.4,0.44,0.32
201607,430533,KITCHEN ROLL PK OF 2-4 SPECIFY,1,1,98.038,97.605,98.038,0.4,0.44,0.32
201607,430535,SHEET OF WRAPPING PAPER,1,1,98.556,98.408,98.556,0.8,0.44,0.64
201607,430536,TOILET ROLLS,1,1,98.778,98.634,98.778,2.3,1.43,2
201607,430538,DISHWASHER TABLETS PACK 16-45,1,1,89.578,92.153,89.578,0.4,0.44,0.32
201607,430613,DOG FOOD-CAN-385-400GM,1,1,99.418,99.114,99.418,1.04,0.98,0.78
201607,430617,ANIMAL CAGE (E.G FOR GERBIL),2,1,104.693,104.28,104.28,0.24,0.49,0.18
201607,430619,COMPLETE DRY DOG FOOD 1-3KG,1,1,97.787,98.595,97.787,1.04,1.05,0.78
201607,430621,ANNUAL BOOSTER INJECTION,1,2,100.23,100.199,100.23,1.76,0.98,1.32
201607,430622,DOG KENNEL FEES DAILY CHARGE,2,1,102.654,102.535,102.535,1.68,0.98,1.26
201607,430623,SMALL CAGED MAMMAL,2,1,101.542,101.473,101.473,0.48,0.84,0.36
201607,430624,CAT FOOD POUCH-IND-85G-100G,1,1,98.336,98.383,98.336,1.52,1.47,1.14
201607,430625,WILD BIRD SEED PACK 500G-2KG,1,1,100.831,100.385,100.831,0.24,0.21,0.18
201607,440101,DOMESTIC CLEANER HOURLY RATE,2,1,102.118,102.047,102.047,3.04,1.82,2.66
201607,440104,DRY CLEANING-MAN'S SUIT,1,1,101.761,101.565,101.761,0.8,0.56,0.8
201607,440105,DRIVING LESSON 1 HOUR,1,1,101.703,101.66,101.703,0.14,0.98,0.12
201607,440112,ELECTRICAL SERVICE CHARGE,2,0,100,100,100,0.6,0.28,0.6
201607,440113,WINDOW-CLEAN 3-BED SEMI,2,1,101.309,101.214,101.214,1.6,0.98,1.4
201607,440116,WASHING MACHINE REPAIR,2,1,101.378,101.198,101.198,0.4,0.14,0.4
201607,440118,PC REPAIR,2,1,100.569,100.501,100.501,1,0.28,1
201607,440120,CHILD MINDER - HOURLY RATE,1,1,100.506,100.53,100.506,4.48,2.24,3.64
201607,440121,CATERING-50 SET MENU PER HEAD,2,1,100.1,99.823,99.823,0.93,0.7,0.77
201607,440122,HOME DELIVERY CHARGES,2,0,101.307,101.065,101.065,0.6,0.14,0.5
201607,440123,HOME REMOVAL- 1 VAN,2,1,101.204,101.138,101.138,2.16,0.28,1.8
201607,440126,WEEKLY NANNY FEES,2,1,101.962,101.902,101.902,3.36,2.24,2.94
201607,440127,MONTHLY SELF STORAGE FEE,2,1,101.359,100.5,100.5,1.32,0.28,1.1
201607,440128,HOME CARE ASSISTANT HRLY RATE,2,1,103.328,103.097,103.097,2.08,1.82,1.69
201607,440129,PLAYGROUP FEES - PER SESSION,2,1,101.398,100.969,100.969,2.24,0.98,1.82
201607,440131,WATCH BATTERY REPLACEMENT,2,1,100.518,100.424,100.424,0.72,0.14,0.64
201607,440132,MEN'S CLOTHING HIRE- SEE HELP,2,1,100.744,100.7,100.7,0.2,0.14,0.2
201607,440202,ESTATE AGENT FEES (PERCENTAGE),1,0,106.51,106.51,106.51,0,2.43,0
201607,440204,TRADE UNION & PROF ORGS SUBS,1,0,100.261,100.261,100.261,0.84,0.81,0.7
201607,440208,HOUSE CONTENTS INSURANCE,2,0,100.57,98.523,98.523,1.52,3.51,1.52
201607,440218,SRVYRS FEES MORTGAGE VALUATION,1,0,92.808,92.808,92.808,1.32,0.27,1.1
201607,440220,FEE FOR STOPPING A CHEQUE,1,0,95.744,95.744,95.744,0.48,0.27,0.4
201607,440224,DRIVING TEST FEES,1,0,100,100,100,0.14,0.27,0.12
201607,440226,HOME-BUYERS SURVEY-RSDNTL PPTY,2,2,101.288,101.104,101.104,0,0.27,0
201607,440227,FUNERAL-CREMATION,2,2,100.336,100.034,100.034,2.4,0.54,2
201607,440229,BIRTHS DEATHS AND MARRIAGES,1,0,100,100,100,0.12,0.27,0.1
201607,440230,UNI (INTL STUDENT) TUITION,1,0,100,100,100,4.5,0,3.78
201607,440231,PASSPORT FEES,1,0,100,100,100,0.24,0.27,0.2
201607,440232,NURSERY FEES: CHILD 0-4,2,2,102.347,102.227,102.227,1.6,0.81,1.3
201607,440233,NEWSPAPER AD NON TRADE 20 WORD,2,2,102.919,101.195,101.195,1.32,0.27,1.1
201607,440234,BANK OVERDRAFT CHARGES,1,0,100,100,100,1.92,0.27,1.6
201607,440236,UNIT TRUSTS COMM-INITIAL CHG,1,0,100.299,100.299,100.299,1.08,0,0.9
201607,440237,UNIT TRUSTS COMM-ONGOING CHG,1,0,99.801,99.801,99.801,1.08,0,0.9
201607,440239,UK UNIVERSITY TUITION FEES,2,0,100,100,100,11.75,6.21,9.87
201607,440240,BASIC WILL FOR A SINGLE PERSON,2,2,104.682,103.974,103.974,1.32,0.27,1.1
201607,440241,STOCKBROKER COMMISSION FEE,1,0,100.683,100.683,100.683,2.16,0,1.8
201607,440246,PET INSURANCE,2,0,103.034,102.648,102.648,0.63,0.81,0.42
201607,440247,BANKER'S DRAFT,1,0,100,100,100,0.48,0.27,0.4
201607,440248,DIFFERENT ATM CHARGES,1,2,100,100,100,0.48,0.27,0.4
201607,440249,HOUSE CONVEYANCING,2,1,102.723,102.515,102.515,0,0.81,0
201607,440250,PACKAGED CURRENT ACCOUNTS,1,2,100.62,100.62,100.62,0.84,0.27,0.7
201607,440251,OPEN UNIVERSITY FEES,1,0,100,100,100,0,0,0
201607,440252,MONEY TRANSFERS,1,0,100,100,100,0.48,0.27,0.4
201607,440254,HOURLY RATE FOR SOLICITOR,2,1,101.304,101.203,101.203,1.32,0.27,1.1
201607,440255,CREDIT CARD FEES,1,0,99.118,99.118,99.118,1.92,0.27,1.6
201607,440256,MORTGAGE ARRANGEMENT FEES,1,0,95.571,95.571,95.571,1.08,0.27,0.9
201607,440257,HOUSEHLD SERVICES MAINT POLICY,2,0,104.331,102.943,102.943,0.48,1.08,0.48
201607,440258,DATING AGENCY FEES,2,0,100,100,100,1.2,0.27,1
201607,440301,POSTAGE CHARGES,1,0,101.514,101.514,101.514,2,1,1
201607,440401,TELEPHONE CHARGES,1,0,106.71,106.71,106.71,1.5,1.5,1.25
201607,440402,MOBILE PHONE CHARGES,1,0,99.401,99.401,99.401,10.5,9.75,8.75
201607,440403,CABLE TELEPHONES,1,0,105.66,105.66,105.66,0.6,0.5,0.5
201607,440405,DIRECTORY ENQUIRIES,1,0,101.201,101.201,101.201,0.3,0.25,0.25
201607,440406,SUBSCRIPTION TO INTERNET,1,0,102.564,101.865,101.865,0.6,0.75,0.5
201607,440408,MOBILE PHONE APPLICATIONS,1,0,102.467,99.632,99.632,0.9,0.75,0.75
201607,440409,BUNDLED TELECOMS SERVICES,1,0,104.766,104.766,104.766,14.4,11.5,12
201607,510101,MENS SUIT-READY MADE,2,1,104.204,101.715,101.715,1.62,0.9,1.35
201607,510104,MENS JACKET/COAT,2,1,103.898,97.87,97.87,1.08,0.72,0.9
201607,510106,MENS JEANS,2,1,101.72,99.84,99.84,1.08,0.72,0.9
201607,510108,MEN'S JUMPER-KNITTED,2,1,101.912,97.207,97.207,0.54,0.45,0.45
201607,510109,MEN'S FORMAL SHIRT-LONG SLEEVE,2,1,103.145,101.585,101.585,1.08,0.63,0.9
201607,510113,MENS CASUAL S/SLEEVE TOP,2,1,108.873,102.92,102.92,1.08,0.45,0.9
201607,510117,MEN'S FORMAL RDY-MADE TROUSERS,2,1,104.509,101.773,101.773,0.54,0.27,0.45
201607,510118,MEN'S CASUAL TROUSERS,2,1,107.044,102.904,102.904,1.08,0.63,0.9
201607,510120,MEN'S JUMPER OR SWEATSHIRT,2,1,103.657,96.958,96.958,1.08,0.54,0.9
201607,510122,MEN'S TRACKSUIT/JOGGIN BOTTOMS,2,1,97.789,96.824,96.824,0.54,0.45,0.45
201607,510124,MENS SHORTS NOT SWIMWEAR,2,1,112.451,105.688,105.688,0.54,0.36,0.45
201607,510126,MENS BRANDED T-SHIRT,2,1,107.764,103.777,103.777,1.08,0.54,0.9
201607,510127,MENS OFFICIAL FOOTBALL SHIRT,2,1,98.471,92.915,92.915,0.54,0.36,0.45
201607,510128,MEN'S BRANDED SPORT SWEATSHIRT,2,1,102.474,99.1,99.1,0.54,0.45,0.45
201607,510130,MENS 3/4 TO FULL LENGTH COAT,2,1,100.114,92.867,92.867,1.08,0.54,0.9
201607,510131,MENS CASUAL SHIRT,2,1,105.446,100.939,100.939,0.54,0.45,0.45
201607,510132,MEN'S T-SHIRT SHORT SLEEVED,2,1,98.634,91.299,91.299,1.08,0.54,0.9
201607,510206,WOMENS BLOUSE/SHIRT 1,2,1,107.646,99.995,99.995,1.08,0.45,0.9
201607,510208,WOMEN'S FORMAL JACKET,2,1,97.43,90.414,90.414,1.08,0.75,0.9
201607,510212,WOMEN'S JUMPER,2,1,99.98,92.586,92.586,1.08,0.75,0.9
201607,510215,WOMENS BASIC PLAIN T-SHIRT,2,1,100.753,96.3,96.3,1.08,0.75,0.9
201607,510219,WOMEN'S CASUAL OUTER JACKET,2,1,104.464,95.757,95.757,1.62,1.05,1.35
201607,510223,WOMEN'S LONG SLV TOP-NT BLOUSE,2,1,117.985,105.303,105.303,1.08,0.6,0.9
201607,510233,WOMEN'S CARDIGAN,2,1,102.703,95.645,95.645,1.62,1.05,1.35
201607,510235,WOMEN'S TROUSERS-CASUAL,2,1,110.748,100.461,100.461,1.08,0.6,0.9
201607,510236,WOMEN'S TROUSERS-FORMAL,2,1,103.275,97.701,97.701,2.16,1.2,1.8
201607,510237,WOMEN'S SKIRT: CASUAL,2,1,115.028,101.093,101.093,0.54,0.3,0.45
201607,510238,WOMEN'S SKIRT: WORK/FORMAL,2,1,99.874,92.05,92.05,1.62,0.9,1.35
201607,510244,WOMEN'S VEST/STRAPPY TOP,2,1,122.209,110.468,110.468,0.54,0.3,0.45
201607,510245,WOMENS DRESS -CASUAL/FORMAL,2,1,110.425,98.169,98.169,1.62,0.9,1.35
201607,510246,WOMENS SHORT SLEEVE SPORTS TOP,2,1,116.082,106.568,106.568,0.54,0.45,0.45
201607,510248,WOMEN'S JEANS- OWN BRAND,2,1,108.674,102.557,102.557,0.54,0.45,0.45
201607,510249,WOMEN'S JEANS- BRANDED,2,1,103.443,97.555,97.555,0.54,0.45,0.45
201607,510250,WOMEN'S COAT - SEE HELP SCREEN,2,1,96.483,90.04,90.04,1.08,0.75,0.9
201607,510252,WOMEN'S CASUAL TROUSERS 2,2,1,109.37,101.085,101.085,1.08,0.6,0.9
201607,510254,WOMENS SPORTSWEAR SHORTS,2,1,104.991,99.653,99.653,0.54,0.3,0.45
201607,510255,WOMEN'S SWIMWEAR,2,1,103.068,99.529,99.529,0.54,0.15,0.45
201607,510256,WOMEN'S SHOWERPROOF JACKET,2,1,101.869,96.493,96.493,1.08,0.75,0.9
201607,510257,WOMENS BLOUSE / SHIRT 2,2,1,102.755,96.074,96.074,0.54,0.45,0.45
201607,510258,WOMENS LEGGINGS FULL LENGTH,2,1,95.644,89.174,89.174,0.54,0.45,0.45
201607,510259,WOMENS SHORT SLEEVE FORMAL TOP,2,1,111.604,96.979,96.979,1.08,0.6,0.9
201607,510324,TROUSERS  FOR SCHOOL 5-13 YRS,2,1,99.82,95.793,95.793,0.54,0.4,0.45
201607,510328,BOYS JEANS (5-13 YEARS),2,1,98.041,94.467,94.467,1.08,0.4,0.9
201607,510330,BABYGRO OR SLEEPSUIT,2,1,97.677,94.243,94.243,0.54,0.4,0.45
201607,510336,GIRLS SKIRT FOR SCHOOL 5-13YRS,2,1,101.667,97.517,97.517,0.54,0.4,0.45
201607,510340,GIRLS FASHION TOP 12-13 YEARS,2,1,98.022,94.858,94.858,1.08,0.4,0.9
201607,510341,CHILDS TROUSERS (18MTHS-4YR),2,1,97.92,93.584,93.584,1.08,0.4,0.9
201607,510344,GIRLS TROUSERS NOT DENIM 5-13,2,1,107.495,101.349,101.349,0.54,0.4,0.45
201607,510346,CHILDS JUMPER,2,1,100.112,94.542,94.542,1.08,0.4,0.9
201607,510347,GIRLS JACKET (5-13 YEARS),2,1,95.564,87.422,87.422,0.54,0.4,0.45
201607,510348,BOYS T-SHIRT 3-13 YEARS,2,1,110.637,101.559,101.559,0.54,0.4,0.45
201607,510402,MEN'S PANTS/BOXER SHORTS,2,1,100.834,99.539,99.539,0.54,0.4,0.45
201607,510405,WOMEN'S NIGHTDRESS/PYJAMAS,2,1,97.506,94.318,94.318,1.08,0.5,0.9
201607,510406,WOMEN'S PANTS,2,1,101.521,98.688,98.688,1.08,0.5,0.9
201607,510407,"BRA, CUP SIZE A-D RANGE",2,1,99.055,96.731,96.731,1.08,0.5,0.9
201607,510410,CHILDS PYJAMAS 18MTHS-13YEARS,2,1,98.677,95.374,95.374,0.54,0.25,0.45
201607,510411,CHILDS PANTS 1PR 18MTHS-13YRS,1,1,100.469,100.57,100.469,0.54,0.25,0.45
201607,510413,MEN'S SOCKS,2,1,97.259,96.038,96.038,0.54,0.4,0.45
201607,510415,WOMEN'S TIGHTS,2,1,97.99,96.996,96.996,1.08,0.5,0.9
201607,510416,CHILDS SOCKS 1 PR UK 3-6.5,1,1,98.414,97.565,98.414,0.54,0.25,0.45
201607,510419,MEN'S TIE,2,1,103.471,100.715,100.715,1.98,0.5,1.65
201607,510429,KNITTING WOOL-DOUBLE KNIT-100G,1,1,97.383,96.246,97.383,1.68,0.4,1.4
201607,510432,LADY'S SCARF,2,1,100.856,93.088,93.088,2.34,0.55,1.95
201607,510501,MEN'S SHOE FORMAL STYLE,2,1,101.024,99.965,99.965,0.5,0.4,0.45
201607,510506,WOMEN'S SANDALS,2,1,104.802,95.688,95.688,0.6,0.48,0.54
201607,510507,BOY'S SHOES,2,1,101.739,100.168,100.168,0.4,0.32,0.36
201607,510508,GIRL'S SHOES SCHOOL,2,1,102.461,100.6,100.6,0.4,0.32,0.36
201607,510515,MEN'S SHOE CASUAL STYLE,2,1,101.989,99.641,99.641,0.6,0.48,0.54
201607,510516,MEN'S TRAINING SHOE-SPORTSWEAR,2,1,105.054,102.908,102.908,1.3,1.04,1.17
201607,510517,WOMEN'S TRAINING SHOES,2,1,98.693,96.009,96.009,0.7,0.56,0.63
201607,510528,CHILD'S TRAINERS-SPORTS,2,1,102.535,99.591,99.591,0.9,0.72,0.81
201607,510529,WOMANS BOOTS,2,1,97.188,91.814,91.814,0.6,0.48,0.54
201607,510530,"WOMEN'S SHOES-FLAT MAX 1"" HEEL",2,1,100.378,97.653,97.653,1,0.8,0.9
201607,510533,WOMENS SHOE,2,1,97.756,92.876,92.876,1.1,0.88,0.99
201607,510534,WALKING/HIKING BOOT,2,1,104.43,102.72,102.72,1.1,0.88,0.99
201607,510535,CANVAS FASHION ADULT SHOE/TRAI,2,1,107.485,103.087,103.087,0.8,0.64,0.72
201607,520103,LADY'S UMBRELLA -FOLDING,2,1,100.08,98.807,98.807,0.56,0.24,0.48
201607,520106,"9CT GOLD CHAIN 18-20""/46-51CM",2,1,102.749,101.214,101.214,1.44,0.72,1.28
201607,520109,LADIES HAND/SHLDER BAG,2,1,98.627,96.107,96.107,2.03,0.84,1.74
201607,520118,FLOWER VASE,2,2,99.921,98.569,98.569,1.02,0.84,0.85
201607,520123,EARRINGS- FASHION,2,1,101.373,95.169,95.169,0.45,0.24,0.4
201607,520130,SOLID GOLD RING 9CT,2,1,102.657,102.205,102.205,0.99,0.48,0.88
201607,520131,GENT'S WATCH- ANALOGUE FACE,2,1,100.022,98.681,98.681,1.62,0.84,1.44
201607,520132,WALL HANGING MIRROR UPTO 1.5M,2,2,100.949,99.455,99.455,0.48,0.84,0.39
201607,520134,LUGGAGE TROLLEY CASE - 60-70CM,2,1,98.81,96.355,96.355,1.96,0.84,1.68
201607,520135,DIAMOND SOLITAIRE RING,2,1,99.632,98.148,98.148,2.34,1.2,2.08
201607,520136,PHOTO FRAME,2,1,98.809,97.314,97.314,1.75,0.84,1.5
201607,520137,STERLING SILVER EARRINGS,2,1,93.486,90.745,90.745,0.72,0.36,0.64
201607,520138,SPECTACLE FRAMES WITH LENSE,2,1,100.428,100.198,100.198,2.35,1.56,1.88
201607,520139,DAILY DISPOSABLE SOFT LENSES,2,1,100.245,100.167,100.167,1.95,1.32,1.56
201607,520140,NECKLACE FASHION APX 16/20 INS,2,1,103.307,97.765,97.765,0.72,0.36,0.64
201607,520141,MOBILE PHONE ACCESSORY,2,1,100.846,96.478,96.478,0.3,0.48,0.25
201607,520202,INDIGESTION TABLETS 16-24 PACK,1,1,99.844,99.868,99.844,1.36,0.45,1.19
201607,520206,TAMPONS-PACK OF 10-20,1,1,99.721,99.319,99.721,1.61,0.9,1.4
201607,520207,NHS PRESCRIPTION CHARGES,1,0,102.439,102.439,102.439,1.36,0.45,1.19
201607,520209,TOOTHPASTE (SPECIFY SIZE),1,1,99.697,101.243,99.697,1.61,0.9,1.4
201607,520213,TISSUES-LARGE SIZE BOX,1,1,97.128,97.364,97.128,1.61,0.9,1.4
201607,520215,MOISTURISER FACIAL 50-150ML,2,1,95.013,93.008,93.008,0.92,0.6,0.8
201607,520216,DEODORANT (50-250ML),1,1,98.145,100.16,98.145,0.92,0.6,0.8
201607,520219,"DISP NAPPIES, SPEC TYPE, 20-60",1,1,96.787,96.452,96.787,1.15,0.6,1
201607,520222,MULTI-VITAMINS CAPSULES/TABLET,1,1,101.868,101.551,101.868,1.28,0.45,1.12
201607,520223,MASCARA,2,1,101.915,101.589,101.589,0.92,0.6,0.8
201607,520226,SHAMPOO-250-400ML,1,1,94.214,93.437,94.214,0.46,0.3,0.4
201607,520227,PAIN KILLER TABLETS-16-24 PACK,1,1,102.401,102.81,102.401,1.36,0.45,1.19
201607,520228,PLASTERS-20-40 PACK,1,1,97.702,98.657,97.702,0.35,0.45,0.28
201607,520230,CONDOMS PACK OF 3-14,2,1,97.62,96.718,96.718,0.35,0.45,0.28
201607,520234,PERFUME/EUD DE TOILETTE,2,1,98.738,97.569,97.569,0.92,0.6,0.8
201607,520235,SUNSCREEN - SPEC SIZE/SPF,2,1,89.659,87.772,87.772,0.92,0.6,0.8
201607,520236,WOMENS HAIR COLOURANT 60-140ML,1,1,100.063,100.188,100.063,0.46,0.3,0.4
201607,520237,HAIR GEL 150-200ML,1,1,94.286,94.083,94.286,0.46,0.3,0.4
201607,520238,SHOWER GEL 150-250ML,1,1,100.762,101.818,100.762,0.69,0.3,0.6
